timestamp,value
1768086678.526629,0.777827
1768086678.528817,2.272045
1768086678.529256,0.748414
1768086678.530356,2.278678
1768086678.535622,0.847133
1768086678.537588,0.785593
1768086678.539766,2.254588
1768086678.540585,2.280718
1768086678.545687,0.890568
1768086678.547621,0.797898
1768086678.549610,0.786493
1768086678.550129,2.256394
1768086678.551962,2.269378
1768086678.555549,0.907351
1768086678.557626,0.826808
1768086678.559514,0.780145
1768086678.560572,2.242853
1768086678.562554,2.237759
1768086678.565646,0.941005
1768086678.567649,0.870068
1768086678.569371,0.836448
1768086678.570425,2.197543
1768086678.572317,2.249632
1768086678.574924,0.986471
1768086678.577221,0.882787
1768086678.580496,2.197896
1768086678.594321,1.069346
1768086678.596762,2.185625
1768086678.598944,0.974490
1768086678.601284,0.907950
1768086678.603446,2.124823
1768086678.605831,1.082687
1768086678.608034,2.171620
1768086678.609989,1.024066
1768086678.612090,0.960475
1768086678.614084,2.067118
1768086678.616174,1.135666
1768086678.618232,2.141104
1768086678.620187,1.053975
1768086678.622144,0.985748
1768086678.624186,2.043818
1768086678.627389,1.196738
1768086678.628331,2.096481
1768086678.630199,1.104002
1768086678.632727,1.041813
1768086678.634593,2.023120
1768086678.637615,1.232023
1768086678.638539,2.060333
1768086678.640595,1.135990
1768086678.642808,1.068103
1768086678.644400,1.955682
1768086678.647783,1.307490
1768086678.648754,2.023058
1768086678.650760,1.173161
1768086678.652648,1.119441
1768086678.654664,1.939916
1768086678.658087,1.354133
1768086678.658694,1.987306
1768086678.662399,1.172059
1768086678.664414,1.890838
1768086678.667504,1.399284
1768086678.668491,1.946494
1768086678.670517,1.295613
1768086678.672474,1.228077
1768086678.674360,1.819672
1768086678.677411,1.422511
1768086678.694732,1.822751
1768086678.696596,1.395023
1768086678.701475,1.717474
1768086678.703778,1.573532
1768086678.705988,1.762155
1768086678.708473,1.488427
1768086678.710875,1.404295
1768086678.712810,1.650673
1768086678.715332,1.636373
1768086678.717572,1.720520
1768086678.719820,1.544190
1768086678.726239,1.684052
1768086678.727717,1.662266
1768086678.728339,1.478527
1768086678.729529,1.560811
1768086678.730672,1.581717
1768086678.735721,1.713782
1768086678.737789,1.618593
1768086678.738922,1.517352
1768086678.739939,1.641337
1768086678.745910,1.766020
1768086678.747910,1.579158
1768086678.749271,1.608411
1768086678.749778,1.484972
1768086678.750918,1.679162
1768086678.755807,1.838331
1768086678.757803,1.523847
1768086678.758777,1.636337
1768086678.759823,1.403729
1768086678.765810,1.859811
1768086678.767852,1.472812
1768086678.768798,1.689270
1768086678.770210,1.376304
1768086678.771081,1.786694
1768086678.775912,1.919123
1768086678.777812,1.415441
1768086678.778982,1.751483
1768086678.785775,1.958961
1768086678.787672,1.348787
1768086678.791124,1.251112
1768086678.791324,1.778295
1768086678.795928,2.000675
1768086678.797705,1.332025
1768086678.800332,1.233595
1768086678.801939,1.852642
1768086678.805545,2.036115
1768086678.808481,1.280776
1768086678.810455,1.189705
1768086678.811583,1.889684
1768086678.812645,1.977667
1768086678.815721,2.059114
1768086678.817690,1.233470
1768086678.820765,1.128086
1768086678.821507,1.918503
1768086678.826665,2.107368
1768086678.830480,1.068537
1768086678.831452,1.987378
1768086678.832747,2.041309
1768086678.837476,2.125833
1768086678.840520,1.029907
1768086678.841682,1.996935
1768086678.843737,2.092405
1768086678.846793,2.166530
1768086678.850364,0.995120
1768086678.851484,2.062966
1768086678.852887,2.127440
1768086678.856807,2.181904
1768086678.860373,0.977342
1768086678.861087,1.021091
1768086678.861615,2.070282
1768086678.862814,2.148534
1768086678.867056,2.235087
1768086678.871136,0.930364
1768086678.871159,0.986762
1768086678.872015,2.116730
1768086678.876818,2.252624
1768086678.880388,0.872523
1768086678.881200,0.954331
1768086678.883194,2.208178
1768086678.887274,2.263976
1768086678.890299,0.842464
1768086678.891104,0.913470
1768086678.891721,2.195264
1768086678.893672,2.216423
1768086678.897448,2.291152
1768086678.900331,0.844316
1768086678.901693,2.207173
1768086678.902942,2.239489
1768086678.906741,2.284381
1768086678.910371,0.808492
1768086678.911980,2.243984
1768086678.912992,2.263301
1768086678.916787,2.297314
1768086678.920727,0.839575
1768086678.921760,2.224382
1768086678.923067,2.268533
1768086678.926893,0.785440
1768086678.927063,2.308226
1768086678.931062,0.789348
1768086678.931424,0.766285
1768086678.933051,2.293718
1768086678.937045,2.291956
1768086678.941142,0.791048
1768086678.941790,0.726032
1768086678.944021,2.307365
1768086678.946820,2.307354
1768086678.950788,0.770782
1768086678.951809,0.743498
1768086678.953834,2.277416
1768086678.954552,2.280223
1768086678.956764,2.300616
1768086678.960985,0.734007
1768086678.961972,0.706154
1768086678.963113,2.313173
1768086678.967108,2.271333
1768086678.971088,0.737221
1768086678.971805,0.719482
1768086678.974419,2.315583
1768086678.974834,2.288934
1768086678.976828,2.268547
1768086678.980604,0.716865
1768086678.981617,0.704686
1768086678.984639,2.312291
1768086678.985266,2.281519
1768086678.986828,2.252776
1768086678.991281,0.697182
1768086678.992077,0.700742
1768086678.995109,2.279424
1768086678.996942,2.264874
1768086679.000685,0.707087
1768086679.001747,0.709300
1768086679.004529,2.272877
1768086679.005298,2.255682
1768086679.007254,2.210764
1768086679.010718,0.694407
1768086679.011760,0.702319
1768086679.014753,2.260835
1768086679.016737,2.206833
1768086679.021882,0.697422
1768086679.024878,2.276869
1768086679.030261,0.706080
1768086679.030457,2.158419
1768086679.032025,2.236726
1768086679.032445,0.709353
1768086679.034457,2.256374
1768086679.041413,2.144503
1768086679.042289,0.732680
1768086679.043285,0.736066
1768086679.045646,2.224481
1768086679.050710,2.110172
1768086679.051696,0.752810
1768086679.053396,0.733540
1768086679.060748,2.094556
1768086679.061727,0.776230
1768086679.063910,2.166757
1768086679.064922,2.179460
1768086679.065996,0.756294
1768086679.070546,2.050481
1768086679.071643,0.802600
1768086679.074054,2.127873
1768086679.075337,2.176179
1768086679.080961,2.005296
1768086679.081700,0.817788
1768086679.084806,2.088305
1768086679.085538,2.154283
1768086679.087292,0.782731
1768086679.091112,1.951182
1768086679.091794,0.842375
1768086679.094886,2.064480
1768086679.096004,2.093228
1768086679.097408,0.808951
1768086679.101280,1.904835
1768086679.101954,0.864860
1768086679.104786,2.015795
1768086679.105849,2.065449
1768086679.107688,0.852013
1768086679.111485,1.856696
1768086679.114404,1.966805
1768086679.155040,1.093207
1768086679.157839,1.788613
1768086679.162686,1.851178
1768086679.164403,1.632663
1768086679.166225,1.123899
1768086679.168513,1.743453
1768086679.173532,1.773390
1768086679.174549,1.588032
1768086679.176584,1.176887
1768086679.178567,1.674292
1768086679.182800,1.733304
1768086679.184484,1.522102
1768086679.185257,1.148425
1768086679.188093,1.638111
1768086679.193121,1.702646
1768086679.195032,1.455800
1768086679.197144,1.263145
1768086679.198213,1.564292
1768086679.203385,1.631292
1768086679.205436,1.416181
1768086679.207329,1.326238
1768086679.208084,1.544919
1768086679.213367,1.602748
1768086679.215265,1.279606
1768086679.217484,1.355822
1768086679.219713,1.470548
1768086679.222820,1.530374
1768086679.227751,1.419256
1768086679.230155,1.361612
1768086679.231711,1.307516
1768086679.232783,1.512226
1768086679.233805,1.389862
1768086679.237737,1.480739
1768086679.240772,1.387218
1768086679.242735,1.222068
1768086679.242747,1.443079
1768086679.244794,1.354884
1768086679.247925,1.506520
1768086679.250226,1.442581
1768086679.252023,1.201762
1768086679.254202,1.281799
1768086679.257541,1.589850
1768086679.261031,1.516912
1768086679.262043,1.150925
1768086679.263078,1.346827
1768086679.267572,1.617909
1768086679.270622,1.569474
1768086679.272640,1.083515
1768086679.273441,1.302326
1768086679.274012,1.225338
1768086679.277517,1.658990
1768086679.280346,1.596937
1768086679.281920,1.068975
1768086679.282993,1.228239
1768086679.284469,1.152216
1768086679.288191,1.708093
1768086679.290498,1.631037
1768086679.292487,1.018746
1768086679.293375,1.200386
1768086679.294629,1.119950
1768086679.297899,1.770025
1768086679.300478,1.700487
1768086679.302296,0.988681
1768086679.302846,1.140079
1768086679.304645,1.079791
1768086679.307563,1.796661
1768086679.310211,1.734866
1768086679.312335,0.943546
1768086679.314591,1.010136
1768086679.317870,1.865390
1768086679.320982,1.777099
1768086679.322013,0.921755
1768086679.324783,0.994674
1768086679.330446,1.017763
1768086679.330568,1.845079
1768086679.332090,0.867368
1768086679.335098,0.966396
1768086679.340319,1.887108
1768086679.342001,1.969188
1768086679.345851,0.907604
1768086679.350861,1.912223
1768086679.351804,0.815544
1768086679.352575,1.997276
1768086679.355606,0.890300
1768086679.361191,0.918521
1768086679.362306,2.036214
1768086679.362373,0.803677
1768086679.365328,0.844299
1768086679.370288,2.015465
1768086679.371289,0.898569
1768086679.372044,2.092777
1768086679.375034,0.804305
1768086679.380998,2.036416
1768086679.382283,0.740310
1768086679.384961,0.799150
1768086679.390499,2.089101
1768086679.391237,0.835995
1768086679.408727,0.701463
1768086679.411183,2.201876
1768086679.415064,2.148882
1768086679.417238,0.765130
1768086679.419393,0.688107
1768086679.423064,2.207901
1768086679.423993,0.742141
1768086679.426780,2.182388
1768086679.431448,0.698169
1768086679.433348,2.235072
1768086679.437425,2.233383
1768086679.438049,0.745330
1768086679.441562,0.698108
1768086679.442052,0.704714
1768086679.444032,2.272424
1768086679.448035,2.223645
1768086679.452558,0.701051
1768086679.453272,2.285902
1768086679.457128,2.261666
1768086679.457711,0.724908
1768086679.462009,0.704194
1768086679.463596,2.282760
1768086679.467307,2.258446
1768086679.468224,0.696223
1768086679.472215,0.714427
1768086679.473200,2.292971
1768086679.477210,2.291541
1768086679.477783,0.719123
1768086679.481559,0.713464
1768086679.482215,0.690612
1768086679.483551,2.313170
1768086679.486861,2.288623
1768086679.487617,0.692666
1768086679.491531,0.727260
1768086679.492265,0.723412
1768086679.493346,2.292640
1768086679.496855,2.295074
1768086679.497939,0.708302
1768086679.501676,0.746387
1768086679.503405,2.292137
1768086679.506942,2.289239
1768086679.507785,0.706221
1768086679.512003,0.765443
1768086679.513500,2.276685
1768086679.517453,2.281024
1768086679.517964,0.736446
1768086679.521932,0.766520
1768086679.521961,0.802286
1768086679.524816,2.273913
1768086679.527030,2.305485
1768086679.529799,0.744416
1768086679.532011,0.787437
1768086679.532034,0.842103
1768086679.534960,2.272671
1768086679.536936,2.281944
1768086679.539972,0.759140
1768086679.541977,0.776075
1768086679.541995,0.847162
1768086679.545852,2.263121
1768086679.546912,2.283829
1768086679.550854,0.761157
1768086679.551803,0.894062
1768086679.555812,2.250432
1768086679.557805,2.280288
1768086679.559912,0.775707
1768086679.561885,0.827688
1768086679.561917,0.924146
1768086679.564965,2.231339
1768086679.566964,2.257758
1768086679.569927,0.820512
1768086679.571996,0.882327
1768086679.572072,0.954021
1768086679.574902,2.180852
1768086679.576898,2.218866
1768086679.579868,0.866642
1768086679.581861,0.985293
1768086679.585294,2.176200
1768086679.586962,2.228771
1768086679.590711,0.885320
1768086679.592990,1.028016
1768086679.595110,2.142211
1768086679.597538,2.183410
1768086679.599856,0.909626
1768086679.602374,0.984295
1768086679.604651,1.090922
1768086679.606856,2.120457
1768086679.609041,2.158959
1768086679.611093,0.944650
1768086679.613234,1.013245
1768086679.615464,1.127825
1768086679.617795,2.059946
1768086679.620039,2.135536
1768086679.621632,0.992188
1768086679.623488,1.071990
1768086679.627939,2.018616
1768086679.631913,1.036130
1768086679.632614,1.228400
1768086679.634436,2.066386
1768086679.637513,1.144462
1768086679.637909,1.974622
1768086679.641932,1.087734
1768086679.642898,1.261858
1768086679.644916,2.013254
1768086679.647902,1.946943
1768086679.651704,1.135021
1768086679.652916,1.306387
1768086679.654502,1.981347
1768086679.658581,1.214725
1768086679.662640,1.182446
1768086679.664636,1.953475
1768086679.667611,1.278525
1768086679.668576,1.843556
1768086679.672139,1.190565
1768086679.673048,1.433815
1768086679.675085,1.928053
1768086679.677635,1.332954
1768086679.678387,1.809473
1768086679.681837,1.241070
1768086679.682799,1.465713
1768086679.684842,1.869271
1768086679.688478,1.766486
1768086679.691840,1.302272
1768086680.642291,1.955664
1768086680.644331,1.179090
1768086680.648272,1.288070
1768086680.648259,1.100067
1768086680.650253,2.004452
1768086680.653163,1.944133
1768086680.655215,1.190698
1768086680.659223,1.158667
1768086680.661155,1.982587
1768086680.662738,1.890977
1768086680.664684,1.269835
1768086680.668862,1.390265
1768086680.670350,1.926923
1768086680.673282,1.837051
1768086680.675509,1.309614
1768086680.678994,1.254907
1768086680.680671,1.883152
1768086680.684113,1.795060
1768086680.686114,1.374593
1768086680.689114,1.305047
1768086680.691095,1.832839
1768086680.694099,1.758088
1768086680.696131,1.392745
1768086680.699139,1.330075
1768086680.699878,1.544279
1768086680.700880,1.787379
1768086680.703846,1.689562
1768086680.705883,1.446473
1768086680.709919,1.584775
1768086680.711150,1.757460
1768086680.713938,1.638063
1768086680.715893,1.521279
1768086680.719477,1.636083
1768086680.721462,1.706326
1768086680.723754,1.609012
1768086680.725672,1.575842
1768086680.730047,1.693481
1768086680.731989,1.624213
1768086680.735651,1.611506
1768086680.738642,1.546671
1768086680.740144,1.523474
1768086680.742131,1.588107
1768086680.746101,1.646956
1768086680.749096,1.573355
1768086680.750133,1.792176
1768086680.750872,1.479530
1768086680.755889,1.709720
1768086680.758841,1.647979
1768086680.760824,1.395073
1768086680.762131,1.488446
1768086680.766271,1.759358
1768086680.769313,1.679226
1768086680.770277,1.883310
1768086680.772317,1.452611
1768086680.776321,1.813515
1768086680.779187,1.753368
1768086680.780186,1.928451
1768086680.780733,1.304888
1768086680.782748,1.396913
1768086680.785690,1.849801
1768086680.789687,1.804590
1768086680.790457,1.970990
1768086680.790603,1.274448
1768086680.796511,1.878600
1768086680.798881,1.832619
1768086680.802541,1.276932
1768086680.814934,1.165267
1768086680.817242,1.978009
1768086680.819390,1.919409
1768086680.821649,2.086105
1768086680.825427,1.119260
1768086680.827286,2.011262
1768086680.829878,1.959476
1768086680.831315,1.173090
1768086680.833777,2.129552
1768086680.835826,1.060510
1768086680.839750,2.064425
1768086680.839808,2.018368
1768086680.841875,1.113250
1768086680.844878,2.170320
1768086680.845799,1.027014
1768086680.849851,2.103603
1768086680.851850,1.069662
1768086680.853900,2.186718
1768086680.855887,0.981146
1768086680.860575,2.073263
1768086680.861579,1.015447
1768086680.864392,2.229377
1768086680.865549,0.954647
1768086680.870405,2.155260
1768086680.880590,0.964853
1768086680.882867,2.239572
1768086680.884863,0.888592
1768086680.887142,2.157401
1768086680.889315,2.223628
1768086680.891520,0.918854
1768086680.893843,2.251217
1768086680.895859,0.835359
1768086680.898012,2.182711
1768086680.900247,2.234865
1768086680.902166,0.891011
1768086680.904400,2.277269
1768086680.906803,0.819992
1768086680.908999,2.216252
1768086680.911034,2.258576
1768086680.912986,0.852768
1768086680.915266,2.274067
1768086680.917591,0.803955
1768086680.919825,2.253547
1768086680.922050,2.265252
1768086680.924213,0.810450
1768086680.926129,2.285536
1768086680.932103,2.264657
1768086680.934501,0.796885
1768086680.935792,0.768038
1768086680.936483,2.286111
1768086680.942472,2.310512
1768086680.944406,0.783387
1768086680.946429,2.315925
1768086680.952363,2.293125
1768086680.954442,0.750154
1768086680.956712,2.296080
1768086680.962216,2.302192
1768086680.965177,0.739383
1768086680.966172,0.699369
1768086680.967203,2.302007
1768086680.972164,2.287447
1768086680.975137,0.708671
1768086680.977107,2.267967
1768086680.983037,2.313568
1768086680.984582,0.726485
1768086680.986561,0.710357
1768086680.987224,2.251341
1768086680.992262,2.270001
1768086680.995251,0.719563
1768086680.996258,0.700679
1768086680.996769,2.292008
1768086680.997323,2.264676
1768086681.002208,2.259436
1768086681.004949,0.697669
1768086681.006591,2.293741
1768086681.007178,2.211530
1768086681.013094,2.247019
1768086681.032826,0.720515
1768086681.034808,2.239272
1768086681.036831,2.141716
1768086681.041997,0.697145
1768086681.043039,0.734742
1768086681.044998,2.247339
1768086681.046148,2.180056
1768086681.046994,2.107584
1768086681.052220,0.716765
1768086681.053209,0.768456
1768086681.054946,2.226098
1768086681.057101,2.093757
1768086681.062011,0.761253
1768086681.062970,0.781379
1768086681.065111,2.193359
1768086681.068189,2.044626
1768086681.072060,0.762337
1768086681.073048,0.792917
1768086681.076445,2.101454
1768086681.078345,2.007273
1768086681.082632,0.769566
1768086681.083184,0.815860
1768086681.087162,2.072417
1768086681.089199,1.962686
1768086681.091911,0.801547
1768086681.093334,0.857495
1768086681.095172,2.115373
1768086681.097493,2.043391
1768086681.099566,1.915589
1768086681.102422,0.820485
1768086681.103890,0.867739
1768086681.105855,2.074349
1768086681.108188,2.008782
1768086681.110506,1.880894
1768086681.112180,0.862329
1768086681.114158,0.933986
1768086681.116562,2.047015
1768086681.135414,1.875243
1768086681.137457,1.768987
1768086681.139507,0.955510
1768086681.141416,1.020137
1768086681.143548,1.932306
1768086681.145461,1.827004
1768086681.147663,1.710106
1768086681.149823,0.995003
1768086681.151909,1.047618
1768086681.154142,1.860782
1768086681.156369,1.770446
1768086681.158595,1.649248
1768086681.160802,1.036639
1768086681.162586,1.119531
1768086681.164752,1.814080
1768086681.166746,1.722927
1768086681.168781,1.618394
1768086681.171308,1.070953
1768086681.172659,1.165502
1768086681.174125,1.769662
1768086681.177305,1.683447
1768086681.179233,1.558321
1768086681.181304,1.124400
1768086681.183527,1.201372
1768086681.184529,1.739591
1768086681.186544,1.636607
1768086681.189559,1.493297
1768086681.191608,1.146097
1768086681.194297,1.668688
1768086681.198789,1.456047
1768086681.201321,1.203046
1768086681.203528,1.284033
1768086681.206697,1.554131
1768086681.207587,1.634229
1768086681.209691,1.401161
1768086681.211661,1.253091
1768086681.214604,1.357524
1768086681.216490,1.476175
1768086681.218536,1.574461
1768086681.219425,1.346183
1768086681.222261,1.315716
1768086681.224105,1.407824
1768086681.226611,1.419487
1768086681.227860,1.533659
1768086681.232403,1.339677
1768086681.234307,1.475543
1768086681.234704,1.259697
1768086681.237806,1.452430
1768086681.239557,1.392126
1768086681.241838,1.395492
1768086681.243811,1.502645
1768086681.244815,1.213165
1768086681.247836,1.434592
1768086681.249789,1.331560
1768086681.251446,1.466333
1768086681.254509,1.539216
1768086681.255348,1.194784
1768086681.257620,1.380475
1768086681.259668,1.254507
1768086681.261803,1.486632
1768086681.263624,1.605620
1768086681.265772,1.114106
1768086681.268199,1.304915
1768086681.269841,1.242916
1768086681.271918,1.573135
1768086681.274037,1.641752
1768086681.274943,1.085243
1768086681.278409,1.265350
1768086681.280231,1.167799
1768086681.282341,1.589977
1768086681.284369,1.686336
1768086681.285166,1.027558
1768086681.287958,1.212059
1768086681.289667,1.135303
1768086681.292162,1.658914
1768086681.295887,0.990852
1768086681.298016,1.169751
1768086681.300297,1.085698
1768086681.304666,1.802505
1768086681.304705,1.714440
1768086681.306805,0.959025
1768086681.309321,1.137363
1768086681.311164,1.033048
1768086681.314735,1.845932
1768086681.315138,1.755588
1768086681.317420,0.903629
1768086681.319749,1.066560
1768086681.322069,1.008503
1768086681.326491,1.813267
1768086681.328326,0.870133
1768086681.332216,0.975845
1768086681.333356,1.946550
1768086681.335898,1.009193
1768086681.337237,1.858975
1768086681.339235,0.842918
1768086681.342174,0.927715
1768086681.344351,1.960062
1768086681.346185,0.958407
1768086681.346696,1.907950
1768086681.348439,0.808440
1768086681.352297,0.906982
1768086681.354309,1.996800
1768086681.356382,0.947258
1768086681.357230,1.969834
1768086681.359286,0.792233
1768086681.362207,0.863066
1768086681.364238,2.056481
1768086681.366225,0.905686
1768086681.367095,1.978088
1768086681.369098,0.765818
1768086681.372116,0.838443
1768086681.374175,2.069284
1768086681.376104,0.880504
1768086681.376807,2.039261
1768086681.378819,0.775215
1768086681.382823,0.820779
1768086681.383897,2.103434
1768086681.386820,0.856237
1768086681.388727,0.750252
1768086681.392745,0.769634
1768086681.393768,2.166910
1768086681.396755,2.092127
1768086681.398796,0.727117
1768086681.402716,0.747183
1768086681.404115,2.165594
1768086681.406243,0.796119
1768086681.406839,2.133745
1768086681.408841,0.712086
1768086681.412937,0.759125
1768086681.414228,2.222531
1768086681.415991,0.769886
1768086681.416679,2.148675
1768086681.418863,0.712160
1768086681.422272,0.733007
1768086681.424260,2.209285
1768086681.426148,0.738611
1768086681.431518,2.185761
1768086681.433630,2.232341
1768086681.436195,0.689153
1768086681.437276,0.691435
1768086681.441602,2.235264
1768086681.443582,2.266944
1768086681.443888,0.713804
1768086681.446622,0.689591
1768086681.451744,2.229881
1768086681.453745,2.281426
1768086681.454296,0.719364
1768086681.456164,0.715274
1768086681.456813,0.714383
1768086681.461658,2.259643
1768086681.463690,2.269394
1768086681.464420,0.689286
1768086681.466168,0.705185
1768086681.471963,2.274359
1768086681.473550,2.298442
1768086681.474060,0.716902
1768086681.476113,0.709603
1768086681.476903,0.725690
1768086681.481911,2.286735
1768086681.484182,0.708636
1768086681.486131,0.681644
1768086681.491765,2.278320
1768086681.493574,2.293926
1768086681.494038,0.704255
1768086681.497026,0.743591
1768086681.502037,2.284877
1768086681.503602,2.316446
1768086681.504246,0.715210
1768086681.507127,0.787693
1768086681.512491,2.316040
1768086681.513495,2.310109
1768086681.514371,0.723802
1768086681.517333,0.708909
1768086681.517354,0.775929
1768086681.521766,2.316090
1768086681.524104,2.265603
1768086681.524146,0.737044
1768086681.528148,0.817122
1768086681.532205,2.279124
1768086681.534135,0.790837
1768086681.536823,2.281687
1768086681.537226,0.839160
1768086681.539010,0.769257
1768086681.542139,2.276624
1768086681.543110,0.744030
1768086681.544107,0.784298
1768086681.547137,0.893304
1768086681.552630,2.265412
1768086681.553328,0.767300
1768086681.554359,0.830226
1768086681.556901,2.235990
1768086681.557611,0.898322
1768086681.561679,2.276016
1768086681.563664,0.801450
1768086681.564286,0.868625
1768086681.567307,2.223617
1768086681.572268,2.253831
1768086681.573343,0.845585
1768086681.573979,0.898062
1768086681.576988,2.195726
1768086681.577567,0.983263
1768086681.582575,2.239235
1768086681.583980,0.897860
1768086681.586963,2.155001
1768086681.588226,1.008894
1768086681.592239,2.216645
1768086681.593250,0.898518
1768086681.594259,0.950272
1768086681.597212,1.045528
1768086681.602370,2.179318
1768086681.604252,0.986336
1768086681.607975,1.103677
1768086681.611793,2.133938
1768086681.613788,0.952377
1768086681.614489,1.048544
1768086681.616925,2.066222
1768086681.617606,1.137874
1768086681.621810,2.110091
1768086681.623703,1.009019
1768086681.624238,1.061739
1768086681.627244,2.047676
1768086681.632492,2.079779
1768086681.633204,1.041387
1768086681.637232,2.003849
1768086681.638274,1.114614
1768086681.642253,2.044701
1768086681.643363,1.065107
1768086681.647372,1.954663
1768086681.648404,1.176781
1768086681.652545,2.006540
1768086681.653443,1.116311
1768086681.657763,1.909099
1768086681.658774,1.226028
1768086681.661982,1.982776
1768086681.663948,1.164901
1768086681.667826,1.849696
1768086681.668596,1.282830
1768086681.672574,1.938690
1768086681.673594,1.218728
1768086681.676927,1.805623
1768086681.678401,1.303102
1768086681.681700,1.873128
1768086681.683203,1.272887
1768086681.686885,1.775789
1768086681.687506,1.495153
1768086681.688582,1.377991
1768086681.691546,1.850203
1768086681.693246,1.326471
1768086681.697828,1.552508
1768086681.698578,1.413765
1768086681.701594,1.796714
1768086681.703629,1.350977
1768086681.707780,1.671086
1768086681.707788,1.595510
1768086681.708507,1.471923
1768086681.712480,1.730373
1768086681.713244,1.392578
1768086681.717439,1.643452
1768086681.719238,1.535751
1768086681.721602,1.681501
1768086681.723206,1.474119
1768086681.727773,1.680657
1768086681.728774,1.555897
1768086681.730837,1.560653
1768086681.731771,1.660049
1768086681.737814,1.754110
1768086681.738810,1.618610
1768086681.741791,1.486487
1768086681.747835,1.798486
1768086681.748711,1.653324
1768086681.751661,1.469865
1768086681.757425,1.816465
1768086681.758361,1.702673
1768086681.758985,1.625577
1768086681.762004,1.486980
1768086681.767477,1.861235
1768086681.768450,1.780308
1768086681.769642,1.685267
1768086681.771948,1.432532
1768086681.778198,1.911410
1768086681.778784,1.738156
1768086681.778793,1.797457
1768086681.781798,1.321094
1768086681.787801,1.945552
1768086681.788631,1.877855
1768086681.788669,1.769995
1768086681.791765,1.273895
1768086681.797762,1.994581
1768086681.798738,1.891052
1768086681.801674,1.283267
1768086681.802233,1.190242
1768086681.808135,2.040520
1768086681.808925,1.890588
1768086681.812058,1.261745
1768086681.817507,2.078446
1768086681.818652,1.998683
1768086681.821090,1.934613
1768086681.822437,1.114769
1768086681.828413,2.008828
1768086681.831378,1.987615
1768086681.831952,1.067219
1768086681.835775,1.139869
1768086681.835792,2.123119
1768086681.838523,2.069211
1768086681.841816,2.147478
1768086681.841920,1.039155
1768086681.845928,1.096571
1768086681.849077,2.087454
1768086681.851180,2.042471
1768086681.852116,1.009842
1768086681.856046,1.030174
1768086681.858985,2.126023
1768086681.861992,0.944653
1768086681.862060,2.201516
1768086681.865939,1.028047
1768086681.868663,2.165098
1768086681.871559,2.099182
1768086681.872233,0.935632
1768086681.875866,0.975309
1768086681.878977,2.184374
1768086681.881734,2.136519
1768086681.882487,2.265663
1768086681.896830,2.232799
1768086681.900487,2.213338
1768086681.902921,2.278656
1768086681.905535,0.809332
1768086681.908210,0.846524
1768086681.908168,2.263718
1768086681.910629,2.241359
1768086681.913386,2.301656
1768086681.915839,0.791746
1768086681.919876,2.266937
1768086681.922133,2.236369
1768086681.924444,2.309168
1768086681.928484,0.792193
1768086681.930441,2.272310
1768086681.932415,0.754643
1768086681.935640,2.280483
1768086681.935764,2.258457
1768086681.940539,2.296424
1768086681.945157,0.755361
1768086681.946721,2.289523
1768086681.947523,2.278939
1768086681.950677,2.307977
1768086681.955347,0.733931
1768086681.955932,2.313674
1768086681.957612,2.274019
1768086681.960076,0.739109
1768086681.960663,2.312839
1768086681.965646,0.703887
1768086681.966368,2.297981
1768086681.968451,2.283273
1768086681.970361,0.734456
1768086681.971034,2.297144
1768086681.975917,0.721569
1768086681.977936,2.319179
1768086681.979883,0.730508
1768086681.980706,2.301962
1768086681.986052,0.713387
1768086681.987663,2.282319
1768086681.989606,0.711761
1768086681.991588,2.271017
1768086681.995555,0.716347
1768086681.996122,2.262729
1768086681.999648,0.713013
1768086682.000647,2.286382
1768086682.005710,0.703544
1768086682.006417,2.245649
1768086682.008360,2.285029
1768086682.010377,0.686389
1768086682.011053,2.271230
1768086682.016068,2.199180
1768086682.018035,2.292317
1768086682.020033,0.692425
1768086682.020658,2.239135
1768086682.025364,0.726454
1768086682.025871,2.201844
1768086682.027867,2.259643
1768086682.035267,0.711028
1768086682.035824,0.715639
1768086682.037890,2.259489
1768086682.039925,2.193948
1768086682.041828,2.131727
1768086682.045812,0.752540
1768086682.046154,2.183396
1768086682.047866,2.216933
1768086682.052842,2.091511
1768086682.055998,0.776770
1768086682.057732,2.200568
1768086682.062565,2.088561
1768086682.065207,0.776589
1768086682.066143,0.757603
1768086682.067969,2.186992
1768086682.072687,2.029509
1768086682.076278,0.805662
1768086682.078201,2.139548
1768086682.078432,2.096029
1768086682.082353,1.978730
1768086682.085331,0.825952
1768086682.087568,2.121770
1768086682.099295,2.029776
1768086682.101455,1.927655
1768086682.103797,0.869849
1768086682.106143,0.822302
1768086682.108533,2.075382
1768086682.110835,1.976617
1768086682.113053,1.869824
1768086682.115083,0.926180
1768086682.117244,0.861803
1768086682.119657,2.035059
1768086682.122000,1.928172
1768086682.123976,1.805908
1768086682.125986,0.965204
1768086682.128207,0.897876
1768086682.132744,1.884001
1768086682.134637,1.780083
1768086682.136328,1.970253
1768086682.138657,0.951958
1768086682.139652,1.025412
1768086682.142660,1.838953
1768086682.144641,1.729017
1768086682.146643,1.899615
1768086682.148622,0.963598
1768086682.150636,1.076732
1768086682.152683,1.813082
1768086682.154810,1.660435
1768086682.156845,1.863243
1768086682.158300,1.013671
1768086682.159853,1.101588
1768086682.162936,1.759263
1768086682.164832,1.602835
1768086682.166480,1.805435
1768086682.168334,1.046474
